word,filename,tfidf,class
aa,student/page248.txt,14.26077057,student
aa,student/page84.txt,9.507180382,student
aa,faculty/page3.txt,4.753590191,faculty
aa,student/page53.txt,4.753590191,student
aaaaaa,student/page163.txt,6.139884552,student
aaai,faculty/page63.txt,26.0887505,faculty
aaai,faculty/page52.txt,13.04437525,faculty
aaai,faculty/page22.txt,8.696250166,faculty
aaai,faculty/page42.txt,8.696250166,faculty
aachen,student/page142.txt,6.139884552,student
aait,faculty/page22.txt,6.139884552,faculty
aaj,student/page46.txt,6.139884552,student
aap,student/page165.txt,6.139884552,student
aaron,course/page70.txt,6.139884552,course
aaronc,student/page111.txt,6.139884552,student
aartist,student/page35.txt,6.139884552,student
aavail,course/page84.txt,6.139884552,course
ab,faculty/page22.txt,18.41965366,faculty
abbott,course/page31.txt,6.139884552,course
abbrevi,faculty/page70.txt,6.139884552,faculty
abc,student/page121.txt,12.2797691,student
abduct,faculty/page48.txt,6.139884552,faculty
abel,course/page70.txt,12.2797691,course
aber,student/page16.txt,6.139884552,student
aberman,student/page146.txt,65.36084846,student
aberman,course/page61.txt,5.446737372,course
abet,student/page271.txt,6.139884552,student
abil,course/page59.txt,5.041272264,course
abil,faculty/page34.txt,5.041272264,faculty
abil,student/page242.txt,5.041272264,student
abio,student/page155.txt,6.139884552,student
abl,course/page23.txt,8.387948806,course
abl,course/page34.txt,8.387948806,course
abl,student/page130.txt,8.387948806,student
aboutm,student/page64.txt,6.139884552,student
abraham,faculty/page38.txt,10.08254453,faculty
abraham,student/page103.txt,10.08254453,student
abraham,student/page46.txt,5.041272264,student
abramson,course/page105.txt,6.139884552,course
abridg,student/page104.txt,6.139884552,student
abroad,student/page48.txt,6.139884552,student
absbottom,student/page68.txt,6.139884552,student
abscent,student/page113.txt,6.139884552,student
absenc,course/page86.txt,6.139884552,course
absent,faculty/page63.txt,6.139884552,faculty
absmiddl,student/page143.txt,34.04898326,student
absmiddl,student/page139.txt,15.47681057,student
absmiddl,student/page142.txt,12.38144846,student
absmiddl,student/page144.txt,12.38144846,student
absmiddl,student/page35.txt,9.286086344,student
absmiddl,course/page37.txt,6.190724229,course
absmiddl,student/page31.txt,6.190724229,student
absmiddl,student/page73.txt,6.190724229,student
absolut,student/page111.txt,4.753590191,student
absolut,student/page160.txt,4.753590191,student
absolut,student/page171.txt,4.753590191,student
absolut,student/page271.txt,4.753590191,student
abstain,student/page172.txt,6.139884552,student
abstract,course/page23.txt,21.64717878,course
abstract,student/page197.txt,16.23538409,student
abstract,faculty/page22.txt,8.117692043,faculty
abstract,student/page19.txt,8.117692043,student
abstract,faculty/page2.txt,5.411794695,faculty
abstract,faculty/page8.txt,5.411794695,faculty
abstract,student/page105.txt,5.411794695,student
abstract,student/page215.txt,5.411794695,student
abstract,student/page237.txt,5.411794695,student
abstract,student/page240.txt,5.411794695,student
abstract,student/page241.txt,5.411794695,student
abstract,student/page251.txt,5.411794695,student
abstract,student/page60.txt,5.411794695,student
abstract,student/page7.txt,5.411794695,student
abstractsourc,student/page128.txt,6.139884552,student
abu,student/page214.txt,18.41965366,student
ac,student/page139.txt,7.278937457,student
ac,course/page5.txt,4.852624971,course
ac,student/page140.txt,4.852624971,student
ac,student/page143.txt,4.852624971,student
ac,student/page144.txt,4.852624971,student
ac,student/page36.txt,4.852624971,student
ac,student/page49.txt,4.852624971,student
ac,student/page64.txt,4.852624971,student
ac,student/page68.txt,4.852624971,student
ac,student/page9.txt,4.852624971,student
acad,student/page46.txt,6.139884552,student
academ,student/page199.txt,10.94320417,student
academ,course/page4.txt,6.565922501,course
academi,faculty/page69.txt,15.12381679,faculty
academi,faculty/page31.txt,10.08254453,faculty
academi,faculty/page1.txt,5.041272264,faculty
academia,student/page211.txt,9.06089328,student
acc,student/page21.txt,6.139884552,student
acccf,student/page21.txt,6.139884552,student
acceler,faculty/page71.txt,6.139884552,faculty
accent,faculty/page64.txt,5.446737372,faculty
accent,student/page232.txt,5.446737372,student
accept,student/page209.txt,13.59133992,student
access,student/page68.txt,15.68114417,student
access,course/page72.txt,7.840572083,course
access,course/page23.txt,5.227048055,course
access,course/page59.txt,5.227048055,course
access,faculty/page17.txt,5.227048055,faculty
access,student/page261.txt,5.227048055,student
accetta,course/page30.txt,6.139884552,course
accid,faculty/page56.txt,5.446737372,faculty
accid,student/page178.txt,5.446737372,student
accom,student/page124.txt,12.2797691,student
accommod,course/page67.txt,16.34021212,course
accommod,faculty/page13.txt,5.446737372,faculty
accompani,course/page9.txt,4.753590191,course
accompani,course/page93.txt,4.753590191,course
accompani,faculty/page74.txt,4.753590191,faculty
accompani,student/page237.txt,4.753590191,student
accomplish,faculty/page10.txt,4.753590191,faculty
accomplish,faculty/page52.txt,4.753590191,faculty
accomplish,student/page199.txt,4.753590191,student
accomplish,student/page35.txt,4.753590191,student
accord,course/page72.txt,5.041272264,course
accord,student/page143.txt,5.041272264,student
accord,student/page228.txt,5.041272264,student
accordingli,course/page23.txt,6.139884552,course
account,course/page93.txt,13.04437525,course
accredit,faculty/page27.txt,6.139884552,faculty
accumul,student/page62.txt,6.139884552,student
accuraci,faculty/page52.txt,5.446737372,faculty
accuraci,student/page16.txt,5.446737372,student
acharya,course/page30.txt,6.139884552,course
achiv,student/page174.txt,6.139884552,student
acl,course/page1.txt,21.74062542,course
acl,student/page105.txt,13.04437525,student
acl,student/page121.txt,13.04437525,student
acl,student/page148.txt,13.04437525,student
aclu,student/page179.txt,12.2797691,student
acm,course/page31.txt,41.95311947,course
acm,course/page32.txt,30.91282487,course
acm,course/page30.txt,26.49670703,course
acm,faculty/page8.txt,26.49670703,faculty
acm,faculty/page57.txt,17.66447136,faculty
acm,faculty/page70.txt,15.45641244,faculty
acm,course/page104.txt,13.24835352,course
acm,faculty/page0.txt,13.24835352,faculty
acm,student/page161.txt,13.24835352,student
acm,student/page72.txt,13.24835352,student
acm,faculty/page69.txt,8.832235678,faculty
acm,student/page124.txt,8.832235678,student
acm,faculty/page15.txt,6.624176759,faculty
acm,faculty/page30.txt,6.624176759,faculty
acm,student/page259.txt,6.624176759,student
acm,student/page53.txt,6.624176759,student
acmilan,student/page139.txt,6.139884552,student
acmreg,student/page161.txt,6.139884552,student
acn,student/page14.txt,6.139884552,student
acoust,student/page179.txt,6.139884552,student
acq,student/page121.txt,6.139884552,student
acquir,student/page41.txt,6.139884552,student
acquisit,faculty/page18.txt,7.88531995,faculty
acquisit,student/page24.txt,7.88531995,student
acrobat,course/page61.txt,27.18267984,course
acrobat,course/page62.txt,22.6522332,course
acrobat,course/page84.txt,22.6522332,course
acrobat,course/page96.txt,22.6522332,course
acrobat,course/page43.txt,13.59133992,course
acroread,course/page84.txt,6.139884552,course
action,student/page56.txt,9.586336719,student
action,student/page80.txt,9.586336719,student
action,student/page82.txt,9.586336719,student
action,course/page23.txt,6.390891146,course
action,faculty/page42.txt,6.390891146,faculty
action,student/page122.txt,6.390891146,student
action,student/page232.txt,6.390891146,student
action,student/page35.txt,6.390891146,student
activ,student/page244.txt,9.422779673,student
activ,student/page124.txt,7.067084755,student
activ,student/page54.txt,7.067084755,student
activit,student/page177.txt,6.139884552,student
actlab,student/page14.txt,18.41965366,student
actor,course/page11.txt,5.446737372,course
actor,course/page21.txt,5.446737372,course
actual,student/page173.txt,7.001654445,student
ad,course/page26.txt,6.008780673,course
ad,student/page9.txt,6.008780673,student
ada,student/page24.txt,6.139884552,student
adair,student/page59.txt,12.2797691,student
adal,faculty/page28.txt,6.139884552,faculty
adam,student/page147.txt,133.0314345,student
adam,student/page0.txt,38.50909945,student
adam,student/page158.txt,14.00330889,student
adam,course/page58.txt,7.001654445,course
adam,student/page165.txt,7.001654445,student
adam,student/page224.txt,7.001654445,student
adan,student/page271.txt,6.139884552,student
adapat,course/page23.txt,6.139884552,course
adapt,course/page23.txt,22.46144034,course
adapt,student/page217.txt,5.615360084,student
adaptsampleimag,student/page186.txt,6.139884552,student
add,student/page185.txt,17.15917176,student
add,course/page37.txt,6.863668702,course
add,course/page4.txt,6.863668702,course
add,course/page93.txt,6.863668702,course
addala,student/page4.txt,6.139884552,student
addendum,course/page5.txt,21.78694949,course
addendum,student/page254.txt,10.89347474,student
addict,student/page170.txt,5.446737372,student
addict,student/page46.txt,5.446737372,student
addison,course/page11.txt,29.35782082,course
addison,course/page109.txt,8.387948806,course
addison,course/page51.txt,8.387948806,course
addit,course/page2.txt,4.902010196,course
addit,course/page29.txt,4.902010196,course
addit,course/page57.txt,4.902010196,course
addit,faculty/page74.txt,4.902010196,faculty
addit,student/page121.txt,4.902010196,student
addit,student/page76.txt,4.902010196,student
addition,course/page31.txt,5.041272264,course
addition,student/page199.txt,5.041272264,student
addition,student/page204.txt,5.041272264,student
addr,student/page70.txt,5.041272264,student
addr,student/page72.txt,5.041272264,student
addr,student/page96.txt,5.041272264,student
address,student/page83.txt,6.293351371,student
addressdionisi,student/page31.txt,6.139884552,student
adher,student/page262.txt,6.139884552,student
adieu,student/page45.txt,6.139884552,student
adjunct,faculty/page74.txt,9.507180382,faculty
adjunct,faculty/page12.txt,4.753590191,faculty
adjunct,faculty/page64.txt,4.753590191,faculty
adjunct,faculty/page69.txt,4.753590191,faculty
adjust,faculty/page36.txt,5.446737372,faculty
adjust,student/page195.txt,5.446737372,student
admin,course/page109.txt,27.59861982,course
admin,course/page42.txt,27.59861982,course
admin,course/page51.txt,23.65595985,course
admin,course/page56.txt,19.71329987,course
admin,course/page64.txt,7.88531995,course
administr,student/page169.txt,10.10188749,student
administr,course/page109.txt,6.73459166,course
administr,course/page51.txt,6.73459166,course
administrivia,course/page84.txt,6.139884552,course
admiss,course/page31.txt,12.2797691,course
admit,faculty/page42.txt,6.139884552,faculty
adnan,student/page141.txt,6.139884552,student
adob,course/page61.txt,13.04437525,course
adob,course/page62.txt,13.04437525,course
adob,course/page84.txt,13.04437525,course
adob,course/page96.txt,13.04437525,course
adopt,student/page9.txt,21.78694949,student
adopt,faculty/page56.txt,5.446737372,faculty
adressen,student/page121.txt,5.041272264,student
adressen,student/page232.txt,5.041272264,student
adressen,student/page244.txt,5.041272264,student
adserv,student/page229.txt,6.139884552,student
adv,course/page105.txt,12.2797691,course
advanc,course/page30.txt,11.23072017,course
advanc,student/page169.txt,8.423040126,student
advanc,course/page2.txt,5.615360084,course
advanc,course/page23.txt,5.615360084,course
advanc,faculty/page69.txt,5.615360084,faculty
advanc,student/page209.txt,5.615360084,student
advanc,student/page60.txt,5.615360084,student
advantag,course/page23.txt,13.04437525,course
advantag,course/page34.txt,8.696250166,course
advc,student/page235.txt,6.139884552,student
adventur,course/page34.txt,6.139884552,course
advert,student/page9.txt,6.139884552,student
advic,student/page121.txt,10.08254453,student
advic,student/page260.txt,10.08254453,student
advic,student/page177.txt,5.041272264,student
advis,faculty/page52.txt,12.2797691,faculty
advisor,student/page254.txt,6.73459166,student
advisor,student/page94.txt,6.73459166,student
advisori,faculty/page70.txt,26.0887505,faculty
advisori,faculty/page72.txt,8.696250166,faculty
advocaci,course/page11.txt,12.2797691,course
ae,student/page8.txt,10.08254453,student
ae,course/page5.txt,5.041272264,course
ae,student/page271.txt,5.041272264,student
aero,faculty/page37.txt,6.139884552,faculty
aerob,student/page251.txt,12.2797691,student
aeronaut,faculty/page56.txt,6.139884552,faculty
aerospac,faculty/page56.txt,6.139884552,faculty
af,faculty/page48.txt,51.47751527,faculty
afbfbf,course/page5.txt,10.89347474,course
afbfbf,student/page8.txt,10.89347474,student
afcondon,student/page178.txt,6.139884552,student
affair,student/page151.txt,7.88531995,student
affair,student/page251.txt,7.88531995,student
affect,student/page196.txt,10.08254453,student
affect,course/page23.txt,5.041272264,course
affect,course/page75.txt,5.041272264,course
afffff,faculty/page50.txt,6.139884552,faculty
affili,student/page109.txt,5.041272264,student
affili,student/page35.txt,5.041272264,student
affili,student/page93.txt,5.041272264,student
affin,course/page104.txt,6.139884552,course
affl,student/page235.txt,6.139884552,student
afip,course/page30.txt,5.446737372,course
afip,faculty/page31.txt,5.446737372,faculty
afloat,student/page111.txt,6.139884552,student
aforement,student/page271.txt,6.139884552,student
afraid,student/page240.txt,10.08254453,student
afraid,student/page108.txt,5.041272264,student
afraid,student/page168.txt,5.041272264,student
african,student/page235.txt,6.139884552,student
aftereffect,student/page60.txt,42.97919187,student
afternoon,course/page35.txt,6.139884552,course
agapito,student/page1.txt,24.55953821,student
agenc,faculty/page70.txt,6.139884552,faculty
agent,faculty/page10.txt,13.46918332,faculty
agent,faculty/page52.txt,10.10188749,faculty
agent,faculty/page63.txt,10.10188749,faculty
agent,faculty/page67.txt,6.73459166,faculty
agent,student/page24.txt,6.73459166,student
agent,student/page82.txt,6.73459166,student
aggreg,student/page19.txt,12.2797691,student
aggress,course/page23.txt,5.446737372,course
aggress,course/page64.txt,5.446737372,course
agil,student/page271.txt,6.139884552,student
aglimps,course/page39.txt,6.139884552,course
ago,course/page81.txt,5.041272264,course
ago,student/page178.txt,5.041272264,student
ago,student/page194.txt,5.041272264,student
agold,student/page252.txt,6.139884552,student
agrav,faculty/page14.txt,6.139884552,faculty
agraw,course/page104.txt,6.139884552,course
agreement,course/page9.txt,12.2797691,course
agyar,student/page271.txt,6.139884552,student
ah,student/page271.txt,6.139884552,student
aha,student/page24.txt,6.139884552,student
ahead,course/page34.txt,5.041272264,course
ahead,course/page93.txt,5.041272264,course
ahead,student/page9.txt,5.041272264,student
ahlin,faculty/page3.txt,6.139884552,faculty
ahoi,faculty/page52.txt,10.89347474,faculty
ahoi,student/page202.txt,10.89347474,student
ahren,student/page148.txt,61.39884552,student
ai,faculty/page67.txt,34.66864734,faculty
ai,faculty/page63.txt,30.04616102,faculty
ai,course/page72.txt,16.17870209,course
ai,faculty/page52.txt,16.17870209,faculty
ai,course/page114.txt,13.86745893,course
ai,course/page16.txt,11.55621578,course
ai,student/page163.txt,11.55621578,student
ai,student/page24.txt,11.55621578,student
ai,student/page271.txt,11.55621578,student
ai,student/page165.txt,9.244972623,student
ai,course/page113.txt,6.933729467,course
ai,course/page59.txt,6.933729467,course
ai,course/page91.txt,6.933729467,course
ai,student/page183.txt,6.933729467,student
ai,student/page255.txt,6.933729467,student
aiaa,faculty/page56.txt,6.139884552,faculty
aic,student/page24.txt,5.446737372,student
aic,student/page30.txt,5.446737372,student
aid,faculty/page36.txt,7.88531995,faculty
aiir,student/page224.txt,18.41965366,student
aij,faculty/page52.txt,12.2797691,faculty
aim,student/page179.txt,5.446737372,student
aim,student/page94.txt,5.446737372,student
aimhi,student/page142.txt,6.139884552,student
aimosa,student/page24.txt,6.139884552,student
ain,student/page244.txt,6.139884552,student
aip,faculty/page67.txt,32.68042423,faculty
aip,faculty/page63.txt,10.89347474,faculty
air,student/page122.txt,5.446737372,student
air,student/page196.txt,5.446737372,student
aircraft,faculty/page56.txt,24.55953821,faculty
airlin,course/page23.txt,5.446737372,course
airlin,student/page36.txt,5.446737372,student
airplan,student/page256.txt,6.139884552,student
airport,faculty/page56.txt,6.139884552,faculty
airspac,faculty/page56.txt,6.139884552,faculty
aitech,student/page140.txt,6.139884552,student
aix,course/page34.txt,8.696250166,course
aj,course/page105.txt,5.446737372,course
aj,student/page149.txt,5.446737372,student
ajb,student/page149.txt,18.41965366,student
ajit,course/page35.txt,10.89347474,course
ajit,student/page43.txt,10.89347474,student
ajita,student/page2.txt,12.2797691,student
ajohn,student/page2.txt,42.97919187,student
ajp,student/page237.txt,6.139884552,student
aka,course/page101.txt,4.753590191,course
aka,student/page104.txt,4.753590191,student
aka,student/page163.txt,4.753590191,student
aka,student/page63.txt,4.753590191,student
akcl,student/page54.txt,6.139884552,student
akhil,student/page8.txt,12.2797691,student
al,student/page11.txt,9.586336719,student
al,course/page105.txt,6.390891146,course
al,course/page81.txt,6.390891146,course
al,faculty/page48.txt,6.390891146,faculty
ala,student/page106.txt,6.139884552,student
alamo,course/page23.txt,32.68042423,course
alamo,student/page148.txt,5.446737372,student
alan,student/page209.txt,11.82797992,student
alan,faculty/page30.txt,7.88531995,faculty
alan,faculty/page49.txt,7.88531995,faculty
alapat,faculty/page48.txt,6.139884552,faculty
alarm,student/page178.txt,6.139884552,student
albert,student/page228.txt,5.446737372,student
albert,student/page242.txt,5.446737372,student
alberta,student/page215.txt,6.139884552,student
alberti,student/page259.txt,12.2797691,student
albright,faculty/page42.txt,12.2797691,faculty
album,student/page63.txt,10.89347474,student
album,student/page110.txt,5.446737372,student
alchemi,student/page110.txt,6.139884552,student
alec,student/page267.txt,14.26077057,student
alec,student/page181.txt,9.507180382,student
alec,faculty/page48.txt,4.753590191,faculty
alec,student/page264.txt,4.753590191,student
alemani,student/page203.txt,12.2797691,student
alexand,student/page259.txt,6.139884552,student
alexthelma,student/page201.txt,6.139884552,student
alford,faculty/page52.txt,6.139884552,faculty
alfr,faculty/page28.txt,12.2797691,faculty
algebra,faculty/page45.txt,11.51189838,faculty
algebra,faculty/page9.txt,11.51189838,faculty
algi,course/page17.txt,6.139884552,course
algorithm,course/page23.txt,33.04475026,course
algorithm,course/page81.txt,20.19401405,course
algorithm,course/page31.txt,14.68655567,course
algorithm,course/page94.txt,9.179097295,course
algorithm,student/page148.txt,9.179097295,student
algorithm,student/page217.txt,9.179097295,student
algorithm,faculty/page41.txt,7.343277836,faculty
algorithm,course/page80.txt,5.507458377,course
algorithm,course/page9.txt,5.507458377,course
algorithm,student/page150.txt,5.507458377,student
algorithm,student/page30.txt,5.507458377,student
algorithm,student/page99.txt,5.507458377,student
algorithmica,faculty/page4.txt,6.139884552,faculty
ali,student/page14.txt,6.139884552,student
alia,student/page196.txt,6.139884552,student
alias,course/page42.txt,6.139884552,course
alic,student/page247.txt,12.2797691,student
alien,faculty/page48.txt,6.139884552,faculty
alif,student/page186.txt,10.89347474,student
alif,student/page30.txt,5.446737372,student
align,course/page23.txt,34.9279079,course
align,student/page49.txt,26.61173935,student
align,course/page35.txt,24.11688879,course
align,student/page96.txt,20.79042137,student
align,faculty/page66.txt,14.13748653,faculty
align,student/page181.txt,13.30586968,student
align,student/page251.txt,13.30586968,student
align,student/page59.txt,13.30586968,student
align,student/page66.txt,13.30586968,student
align,student/page163.txt,12.47425282,student
align,student/page195.txt,12.47425282,student
align,student/page143.txt,10.81101911,student
align,student/page15.txt,10.81101911,student
align,student/page108.txt,9.147785403,student
align,student/page131.txt,9.147785403,student
align,course/page97.txt,8.316168548,course
align,student/page179.txt,8.316168548,student
align,student/page185.txt,8.316168548,student
align,student/page199.txt,8.316168548,student
align,student/page212.txt,8.316168548,student
align,course/page66.txt,7.484551693,course
align,student/page142.txt,7.484551693,student
align,student/page144.txt,6.652934839,student
align,student/page250.txt,6.652934839,student
align,course/page74.txt,5.821317984,course
align,student/page110.txt,5.821317984,student
align,student/page153.txt,5.821317984,student
align,student/page208.txt,5.821317984,student
align,student/page47.txt,5.821317984,student
align,student/page68.txt,5.821317984,student
align,course/page5.txt,4.989701129,course
align,faculty/page21.txt,4.989701129,faculty
align,faculty/page23.txt,4.989701129,faculty
align,student/page104.txt,4.989701129,student
align,student/page136.txt,4.989701129,student
align,student/page147.txt,4.989701129,student
align,student/page186.txt,4.989701129,student
align,student/page196.txt,4.989701129,student
align,student/page23.txt,4.989701129,student
align,student/page57.txt,4.989701129,student
alistair,course/page53.txt,5.041272264,course
alistair,course/page60.txt,5.041272264,course
alistair,faculty/page68.txt,5.041272264,faculty
aliv,student/page163.txt,5.446737372,student
aliv,student/page70.txt,5.446737372,student
allcomm,student/page169.txt,6.139884552,student
alleg,faculty/page70.txt,6.139884552,faculty
allegra,student/page235.txt,6.139884552,student
allegro,course/page59.txt,9.06089328,course
allegro,course/page60.txt,9.06089328,course
allegro,course/page72.txt,9.06089328,course
allen,faculty/page6.txt,9.507180382,faculty
allen,student/page10.txt,4.753590191,student
allen,student/page57.txt,4.753590191,student
allen,student/page65.txt,4.753590191,student
allianc,student/page259.txt,6.139884552,student
alliancefrancais,student/page259.txt,6.139884552,student
allign,student/page15.txt,5.446737372,student
allign,student/page46.txt,5.446737372,student
allmovi,student/page100.txt,6.139884552,student
alloc,course/page104.txt,30.43687558,course
allow,course/page23.txt,13.52948674,course
allow,course/page9.txt,5.411794695,course
allow,student/page178.txt,5.411794695,student
allow,student/page186.txt,5.411794695,student
